,UID,VRTN_ID,CANDIDATE_EPID,Aspect,value,score,original_score,logit,ITEM_SENTENCE,score_difference,Item,Candidate product
48,125184438257,426230858237,10053397362,upper_material,['Leather'],0.24,0.14,0.14,[TITLE_TXT] New Balance 997H Brown 9.5 [brand] New Balance [color] Brown [department] Men [model] New Balance 997 [product_line] NB 997 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Leather,0.094,https://matchingdashboard.vip.ebay.com/?itemId=125184438257&var=426230858237,https://matchingdashboard.vip.ebay.com/getProduct?epid=10053397362
49,125476000000,,11053387734,manufacturer_color,['Dark Grey'],0.06,0.04,0,[TITLE_TXT] Dior × Air Jordan 1 High OG Size 9.5 #2979 of 8500  CM8607-002 [brand] Dior [style_code] CN8607-002 [color] Gray [manufacturer_color] Dark Grey [department] Men [model] Air Jordan 1 High OG [nickname] OG [product_line] Dior [release_year] 2020 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top [upper_material] Leather [pattern] Colorblock [insole_material] Foam,0.023,https://matchingdashboard.vip.ebay.com/?itemId=125476000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=11053387734
50,125477691537,426507824266,20053393132,manufacturer_color,['Black/Total Orange-Clear'],0.72,0.65,0.36,[TITLE_TXT] The 10: Nike Air Vapormax FK OFF WHITE - Black 4 AA3831 002 [brand] Nike [style_code] AA3831002 [collaboration] Off-White [color] Black [manufacturer_color] Black/Total Orange-Clear [department] Men [model] Nike Air VaporMax [product_line] Nike Air [style] Sneaker [type] Athletic [year_manufactured] 2018 [leaf_categ_id] 15709,0.075,https://matchingdashboard.vip.ebay.com/?itemId=125477691537&var=426507824266,https://matchingdashboard.vip.ebay.com/getProduct?epid=20053393132
51,125477691537,426507824266,20053393132,nickname,['Part 2'],0.77,0.65,0.5,[TITLE_TXT] The 10: Nike Air Vapormax FK OFF WHITE - Black 4 AA3831 002 [brand] Nike [style_code] AA3831002 [collaboration] Off-White [color] Black [department] Men [model] Nike Air VaporMax [nickname] Part 2 [product_line] Nike Air [style] Sneaker [type] Athletic [year_manufactured] 2018 [leaf_categ_id] 15709,0.122,https://matchingdashboard.vip.ebay.com/?itemId=125477691537&var=426507824266,https://matchingdashboard.vip.ebay.com/getProduct?epid=20053393132
52,125675946376,426698098234,4053385434,style_code,['BY1756'],0.94,0.2,0.93,[TITLE_TXT] adidas ULTRA BOOST LTD 2.0 'mi adidas RAINBOW' - CWHITE/SOLRED/FTWHT - SIZE 11 11 [brand] adidas [style_code] BY1756 [color] Cwhite/Solred/Ftwht [department] Men [model] adidas Ultraboost LTD [nickname] Primeknit [product_line] adidas UltraBoost [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_width] M [theme] Rainbow [pattern] Solid,0.74,https://matchingdashboard.vip.ebay.com/?itemId=125675946376&var=426698098234,https://matchingdashboard.vip.ebay.com/getProduct?epid=4053385434
53,125675946376,426698098234,4053385434,manufacturer_color,['Multi-Color/Multi-Color'],0.44,0.2,0.09,[TITLE_TXT] adidas ULTRA BOOST LTD 2.0 'mi adidas RAINBOW' - CWHITE/SOLRED/FTWHT - SIZE 11 11 [brand] adidas [color] Cwhite/Solred/Ftwht [manufacturer_color] Multi-Color/Multi-Color [department] Men [model] adidas Ultraboost LTD [nickname] Primeknit [product_line] adidas UltraBoost [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_width] M [theme] Rainbow [pattern] Solid,0.241,https://matchingdashboard.vip.ebay.com/?itemId=125675946376&var=426698098234,https://matchingdashboard.vip.ebay.com/getProduct?epid=4053385434
54,125675946376,426698098234,4053385434,upper_material,['Primeknit'],0.18,0.2,0.01,[TITLE_TXT] adidas ULTRA BOOST LTD 2.0 'mi adidas RAINBOW' - CWHITE/SOLRED/FTWHT - SIZE 11 11 [brand] adidas [color] Cwhite/Solred/Ftwht [department] Men [model] adidas Ultraboost LTD [nickname] Primeknit [product_line] adidas UltraBoost [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_width] M [theme] Rainbow [upper_material] Primeknit [pattern] Solid,-0.022,https://matchingdashboard.vip.ebay.com/?itemId=125675946376&var=426698098234,https://matchingdashboard.vip.ebay.com/getProduct?epid=4053385434
55,126271000000,,10058112359,manufacturer_color,['University Blue/Black/White'],0.4,0.28,0.02,[TITLE_TXT] Size 12 - Nike Air Jordan 1 Mid Hornets [brand] Jordan [style_code] DZ5485-400 [color] Blue [manufacturer_color] University Blue/Black/White [department] Men [model] Air Jordan 1 [product_line] Air Jordan [release_year] 2023 [silhouette] Jordan 1 Mid Hornet [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top,0.123,https://matchingdashboard.vip.ebay.com/?itemId=126271000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=10058112359
56,126271000000,,10058112359,nickname,['UNC Toe'],0.52,0.28,0.07,[TITLE_TXT] Size 12 - Nike Air Jordan 1 Mid Hornets [brand] Jordan [style_code] DZ5485-400 [color] Blue [department] Men [model] Air Jordan 1 [nickname] UNC Toe [product_line] Air Jordan [release_year] 2023 [silhouette] Jordan 1 Mid Hornet [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top,0.241,https://matchingdashboard.vip.ebay.com/?itemId=126271000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=10058112359
57,126271000000,,10058112359,sub_model,['Retro OG'],0.3,0.28,0.02,[TITLE_TXT] Size 12 - Nike Air Jordan 1 Mid Hornets [brand] Jordan [style_code] DZ5485-400 [color] Blue [department] Men [model] Air Jordan 1 [product_line] Air Jordan [release_year] 2023 [silhouette] Jordan 1 Mid Hornet [style] Sneaker [sub_model] Retro OG [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top,0.027,https://matchingdashboard.vip.ebay.com/?itemId=126271000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=10058112359
58,126397000000,,21066671334,style_code,['1ACXBG'],0.97,0.25,0.98,[TITLE_TXT] Louis Vuitton By Tyler The Creator  [brand] Louis Vuitton [style_code] 1ACXBG [collaboration] Louis Vuitton [color] Beige [department] Men [model] Louis Vuitton Tyler [nickname] Creator [release_year] 2024 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [country/region_of_manufacture] Italy,0.721,https://matchingdashboard.vip.ebay.com/?itemId=126397000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=21066671334
59,126397000000,,21066671334,manufacturer_color,['Beige'],0.28,0.25,0.03,[TITLE_TXT] Louis Vuitton By Tyler The Creator  [brand] Louis Vuitton [collaboration] Louis Vuitton [color] Beige [manufacturer_color] Beige [department] Men [model] Louis Vuitton Tyler [nickname] Creator [release_year] 2024 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [country/region_of_manufacture] Italy,0.027,https://matchingdashboard.vip.ebay.com/?itemId=126397000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=21066671334
60,126397000000,,21066671334,product_line,['Louis Vuitton Trainer'],0.32,0.25,0.07,[TITLE_TXT] Louis Vuitton By Tyler The Creator  [brand] Louis Vuitton [collaboration] Louis Vuitton [color] Beige [department] Men [model] Louis Vuitton Tyler [nickname] Creator [product_line] Louis Vuitton Trainer [release_year] 2024 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [country/region_of_manufacture] Italy,0.064,https://matchingdashboard.vip.ebay.com/?itemId=126397000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=21066671334
61,126397000000,,21066671334,upper_material,['Leather'],0.27,0.25,0.04,[TITLE_TXT] Louis Vuitton By Tyler The Creator  [brand] Louis Vuitton [collaboration] Louis Vuitton [color] Beige [department] Men [model] Louis Vuitton Tyler [nickname] Creator [release_year] 2024 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [country/region_of_manufacture] Italy [upper_material] Leather,0.017,https://matchingdashboard.vip.ebay.com/?itemId=126397000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=21066671334
62,126425000000,,7063358153,manufacturer_color,['Medium Ash/Bronzine/Blue Tint/Medium Ash'],0.8,0.49,0.54,[TITLE_TXT] Nike Air Force 1 Low 07 LV8 Black/Gum Mens Sneakers Size 10.5 FB8877-200 [brand] Nike [style_code] FB8877-200 [color] Black [manufacturer_color] Medium Ash/Bronzine/Blue Tint/Medium Ash [department] Men [model] Nike Air Force 1 [nickname] Low [product_line] Nike Air Force [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [customized] Yes,0.31,https://matchingdashboard.vip.ebay.com/?itemId=126425000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=7063358153
63,126425000000,,7063358153,upper_material,['Leather'],0.52,0.49,0.08,[TITLE_TXT] Nike Air Force 1 Low 07 LV8 Black/Gum Mens Sneakers Size 10.5 FB8877-200 [brand] Nike [style_code] FB8877-200 [color] Black [department] Men [model] Nike Air Force 1 [nickname] Low [product_line] Nike Air Force [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [upper_material] Leather [customized] Yes,0.022,https://matchingdashboard.vip.ebay.com/?itemId=126425000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=7063358153
64,126484000000,,24056234570,style_code,['A00752C'],0.99,0.29,0.99,"[TITLE_TXT] Converse Chuck Taylor All-Star '70 Hi-Top, Vintage Canvas Deep Water Blue 10.5 [brand] Converse [style_code] A00752C [color] Blue [department] Men [model] Old Skool [nickname] Water [performance/activity] Weightlifting, School, CrossFit, Skateboarding, Basketball, Bodybuilding [product_line] Converse Chuck Taylor All Star '70 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [theme] American, Colorful, 70s, Classic [upper_material] Cotton [customized] No",0.693,https://matchingdashboard.vip.ebay.com/?itemId=126484000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=24056234570
65,126484000000,,24056234570,manufacturer_color,['Deep Waters/Egret/Black'],0.6,0.29,0.88,"[TITLE_TXT] Converse Chuck Taylor All-Star '70 Hi-Top, Vintage Canvas Deep Water Blue 10.5 [brand] Converse [color] Blue [manufacturer_color] Deep Waters/Egret/Black [department] Men [model] Old Skool [nickname] Water [performance/activity] Weightlifting, School, CrossFit, Skateboarding, Basketball, Bodybuilding [product_line] Converse Chuck Taylor All Star '70 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [theme] American, Colorful, 70s, Classic [upper_material] Cotton [customized] No",0.311,https://matchingdashboard.vip.ebay.com/?itemId=126484000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=24056234570
66,126484000000,,24056234570,shoe_shaft_style,['High Top'],0.31,0.29,0.07,"[TITLE_TXT] Converse Chuck Taylor All-Star '70 Hi-Top, Vintage Canvas Deep Water Blue 10.5 [brand] Converse [color] Blue [department] Men [model] Old Skool [nickname] Water [performance/activity] Weightlifting, School, CrossFit, Skateboarding, Basketball, Bodybuilding [product_line] Converse Chuck Taylor All Star '70 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top [theme] American, Colorful, 70s, Classic [upper_material] Cotton [customized] No",0.022,https://matchingdashboard.vip.ebay.com/?itemId=126484000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=24056234570
67,126498000000,,7053397422,manufacturer_color,['White/Platinum/Royal Blue'],0.76,0.44,0.43,"[TITLE_TXT] Nike Air Griffey Max II Men’s 11 White Blue 442171-102 [brand] Nike [style_code] 442171-400 [color] White [manufacturer_color] White/Platinum/Royal Blue [department] Men [model] Nike Air Griffey Max [nickname] Griffey [performance/activity] Basketball, Baseball, Cross Training [product_line] Nike Air [release_year] 2014 [style] Sneaker [type] Athletic [year_manufactured] 2014 [leaf_categ_id] 15709 [closure] Lace Up [country/region_of_manufacture] China [shoe_shaft_style] Mid Top [shoe_width] Standard [theme] Baseball [upper_material] Leather [pattern] Solid [insole_material] Cork [occasion] Activewear [outsole_material] Rubber [customized] No",0.311,https://matchingdashboard.vip.ebay.com/?itemId=126498000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=7053397422
68,126512000000,,9053385223,manufacturer_color,['Black/Arashikage Red'],0.88,0.62,0.75,[TITLE_TXT] BAIT X GI JOE X New Balance 580. Men size 10.5. New with box and extra laces [brand] New Balance [style_code] 580 [color] Black [manufacturer_color] Black/Arashikage Red [department] Men [model] New Balance 577 [nickname] Joe [performance/activity] Boxing [product_line] Bait XGI Joe X New Balance [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_width] W [upper_material] Rubber,0.264,https://matchingdashboard.vip.ebay.com/?itemId=126512000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=9053385223
69,126537000000,,24053388872,style_code,['DJ0950-104'],0.95,0.28,0.93,[TITLE_TXT] Nike Dunk Low X Off-White Lot 32 [brand] Nike [style_code] DJ0950-104 [collaboration] Off-White [color] Ivory [department] Men [model] Nike Dunk Low Off-White [nickname] Low [product_line] Nike Dunk [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top,0.669,https://matchingdashboard.vip.ebay.com/?itemId=126537000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=24053388872
70,126537000000,,24053388872,manufacturer_color,['Sail/Neutral Grey/Racer Blue'],0.56,0.28,0.72,[TITLE_TXT] Nike Dunk Low X Off-White Lot 32 [brand] Nike [collaboration] Off-White [color] Ivory [manufacturer_color] Sail/Neutral Grey/Racer Blue [department] Men [model] Nike Dunk Low Off-White [nickname] Low [product_line] Nike Dunk [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top,0.277,https://matchingdashboard.vip.ebay.com/?itemId=126537000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=24053388872
71,126537000000,,24053388872,upper_material,['Suede'],0.29,0.28,0.25,[TITLE_TXT] Nike Dunk Low X Off-White Lot 32 [brand] Nike [collaboration] Off-White [color] Ivory [department] Men [model] Nike Dunk Low Off-White [nickname] Low [product_line] Nike Dunk [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [upper_material] Suede,0.009,https://matchingdashboard.vip.ebay.com/?itemId=126537000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=24053388872
72,126543000000,,5059123427,manufacturer_color,['Black'],0.2,0.19,0.01,[TITLE_TXT] Men's Puma X-Ray Speed Mid WTR Desert Tan/Black/Ebony (385869 04) - 7.5 [brand] PUMA [style_code] 385869-04 [color] Desert Brown/Black/Black [manufacturer_color] Black [department] Men [model] PUMA X-Ray [nickname] Desert [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Mid Top [upper_material] Leather,0.003,https://matchingdashboard.vip.ebay.com/?itemId=126543000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=5059123427
73,126553000000,,18057325569,manufacturer_color,['Black'],0.27,0.13,0.3,[TITLE_TXT] Hoka ONE ONE Rincon 3 Women's Running Shoes Sneakers Size 8.5B [brand] Hoka One One [style_code] Rincon 3 [color] As Pictured [manufacturer_color] Black [department] Women [model] Hoka One One Rincon [product_line] Hoka One One Rincon [style] Sneaker [type] Athletic [leaf_categ_id] 95672 [shoe_width] B,0.139,https://matchingdashboard.vip.ebay.com/?itemId=126553000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=18057325569
74,126553000000,,18057325569,shoe_shaft_style,['Low Top'],0.15,0.13,0.2,[TITLE_TXT] Hoka ONE ONE Rincon 3 Women's Running Shoes Sneakers Size 8.5B [brand] Hoka One One [style_code] Rincon 3 [color] As Pictured [department] Women [model] Hoka One One Rincon [product_line] Hoka One One Rincon [style] Sneaker [type] Athletic [leaf_categ_id] 95672 [shoe_shaft_style] Low Top [shoe_width] B,0.018,https://matchingdashboard.vip.ebay.com/?itemId=126553000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=18057325569
75,126555000000,,13063230647,style_code,['647742-W3BM2-4200'],0.71,0.24,0.98,[TITLE_TXT] Balenciaga  Track Sneaker Recycled Sole sz 8 [brand] Balenciaga [style_code] 647742-W3BM2-4200 [color] Blue [department] Men [model] Balenciaga Track [nickname] Recycled [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.473,https://matchingdashboard.vip.ebay.com/?itemId=126555000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=13063230647
76,126555000000,,13063230647,manufacturer_color,['Light Blue'],0.42,0.24,0.19,[TITLE_TXT] Balenciaga  Track Sneaker Recycled Sole sz 8 [brand] Balenciaga [color] Blue [manufacturer_color] Light Blue [department] Men [model] Balenciaga Track [nickname] Recycled [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.177,https://matchingdashboard.vip.ebay.com/?itemId=126555000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=13063230647
77,126555000000,,13063230647,product_line,['Balenciaga Track'],0.21,0.24,0.06,[TITLE_TXT] Balenciaga  Track Sneaker Recycled Sole sz 8 [brand] Balenciaga [color] Blue [department] Men [model] Balenciaga Track [nickname] Recycled [product_line] Balenciaga Track [style] Sneaker [type] Athletic [leaf_categ_id] 15709,-0.028,https://matchingdashboard.vip.ebay.com/?itemId=126555000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=13063230647
78,126555000000,,13063230647,upper_material,['Leather'],0.26,0.24,0.09,[TITLE_TXT] Balenciaga  Track Sneaker Recycled Sole sz 8 [brand] Balenciaga [color] Blue [department] Men [model] Balenciaga Track [nickname] Recycled [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Leather,0.024,https://matchingdashboard.vip.ebay.com/?itemId=126555000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=13063230647
